auction_id,item_id,seller_id,final_price,num_bids,winner_id,auction_end_date
A06280,I06280,S00034,103.25,9,B00079,2024-12-08T09:00:00Z
A06281,I06281,S00004,125.11,8,B00060,2024-12-22T01:00:00Z
A06282,I06282,S00025,173.64,14,B00029,2024-12-03T12:00:00Z
A06283,I06283,S00026,217.47444904528092,21,B00006,2024-12-05T20:00:00Z
A06284,I06284,S00034,204.91,10,B00122,2025-01-06T16:00:00Z
A06285,I06285,S00017,166.23999999999998,11,B00057,2024-12-07T23:00:00Z
A06286,I06286,S00014,214.97,19,B00111,2024-11-25T14:00:00Z
A06287,I06287,S00038,205.15,11,B00130,2024-11-28T12:00:00Z
A06288,I06288,S00036,98.63,12,B00122,2024-12-09T21:00:00Z
A06289,I06289,S00039,132.71,8,B00115,2024-12-24T06:00:00Z
A06290,I06290,S00019,208.17,12,B00097,2025-01-06T02:00:00Z
A06291,I06291,S00025,206.22,17,B00128,2024-12-08T12:00:00Z
A06292,I06292,S00031,212.02,10,B00179,2024-11-26T15:00:00Z
A06293,I06293,S00031,148.48637395460156,10,B00065,2024-12-12T17:00:00Z
A06294,I06294,S00002,205.14,15,B00038,2024-11-30T23:00:00Z
A06295,I06295,S00036,91.78999999999999,9,B00032,2024-12-01T15:00:00Z
A06296,I06296,S00031,199.56,10,B00165,2024-12-14T06:00:00Z
A06297,I06297,S00024,195.57999999999998,17,B00102,2024-12-26T17:00:00Z
A06298,I06298,S00038,93.9,9,B00113,2025-01-04T21:00:00Z
A06299,I06299,S00040,220.24,15,B00024,2024-11-27T02:00:00Z
A06300,I06300,S00014,173.87,11,B00116,2024-11-25T12:00:00Z
A06301,I06301,S00029,233.27,17,B00042,2024-12-09T02:00:00Z
A06302,I06302,S00001,214.62,12,B00070,2024-12-20T19:00:00Z
A06303,I06303,S00015,199.55,19,B00021,2024-12-27T12:00:00Z
A06304,I06304,S00033,150.92000000000002,12,B00025,2025-01-02T20:00:00Z
A06305,I06305,S00034,225.13,10,B00007,2024-12-16T22:00:00Z
A06306,I06306,S00026,164.22,13,B00120,2025-01-11T08:00:00Z
A06307,I06307,S00036,193.08,8,B00132,2025-01-10T07:00:00Z
A06308,I06308,S00005,219.53,16,B00063,2025-01-12T20:00:00Z
A06309,I06309,S00037,146.17000000000002,7,B00103,2024-12-26T23:00:00Z
A06310,I06310,S00006,187.42,19,B00173,2025-01-12T16:00:00Z
A06311,I06311,S00031,317.76569747342165,23,B00040,2024-12-19T04:00:00Z
A06312,I06312,S00033,152,14,B00128,2025-01-06T07:00:00Z
A06313,I06313,S00020,195.4,12,B00010,2024-12-28T11:00:00Z
A06314,I06314,S00023,102.98,7,B00039,2025-01-02T09:00:00Z
A06315,I06315,S00022,153.25,9,B00160,2024-12-15T11:00:00Z
A06316,I06316,S00011,156.37,12,B00002,2024-12-23T11:00:00Z
A06317,I06317,S00017,152.71,9,B00127,2024-12-11T15:00:00Z
A06318,I06318,S00010,201.48,9,B00073,2024-12-15T05:00:00Z
A06319,I06319,S00012,301.09,18,B00165,2025-01-01T01:00:00Z
A06320,I06320,S00022,166.03,15,B00135,2024-12-01T10:00:00Z
A06321,I06321,S00037,218.9044723346084,17,B00074,2024-12-07T14:00:00Z
A06322,I06322,S00026,191.25,13,B00029,2025-01-07T20:00:00Z
A06323,I06323,S00010,134.62,12,B00085,2024-12-05T06:00:00Z
A06324,I06324,S00030,264.99,16,B00137,2024-11-25T12:00:00Z
A06325,I06325,S00008,167.08,14,B00080,2024-12-30T20:00:00Z
A06326,I06326,S00004,129.47,10,B00114,2025-01-13T12:00:00Z
A06327,I06327,S00007,137.03,9,B00045,2025-01-05T10:00:00Z
A06328,I06328,S00021,152.82999999999998,15,B00146,2024-11-29T19:00:00Z
A06329,I06329,S00039,244.11,7,B00109,2024-12-06T21:00:00Z
A06330,I06330,S00040,230.52,18,B00046,2024-11-22T15:00:00Z
A06331,I06331,S00030,120.97,15,B00104,2024-12-25T04:00:00Z
A06332,I06332,S00023,168.51,10,B00101,2024-11-23T17:00:00Z
A06333,I06333,S00038,241.32,18,B00009,2024-11-23T06:00:00Z
A06334,I06334,S00015,173.70666659841223,15,B00131,2024-12-17T00:00:00Z
A06335,I06335,S00016,130.14000000000001,10,B00007,2024-12-22T09:00:00Z
A06336,I06336,S00035,89.2,10,B00140,2025-01-01T00:00:00Z
A06337,I06337,S00023,116.56,11,B00086,2025-01-09T02:00:00Z
A06338,I06338,S00004,116.34,11,B00119,2024-12-31T02:00:00Z
A06339,I06339,S00027,208.82999999999998,17,B00085,2024-12-13T15:00:00Z
A06340,I06340,S00010,134.35,7,B00150,2024-12-25T06:00:00Z
A06341,I06341,S00022,146.82,15,B00131,2024-12-27T12:00:00Z
A06342,I06342,S00005,157.95,17,B00009,2025-01-05T09:00:00Z
A06343,I06343,S00022,223.73,18,B00038,2024-11-29T15:00:00Z
A06344,I06344,S00014,216.41000000000003,12,B00177,2024-12-12T23:00:00Z
A06345,I06345,S00028,155.79,11,B00007,2024-12-14T17:00:00Z
A06346,I06346,S00008,170.51,11,B00124,2025-01-01T21:00:00Z
A06347,I06347,S00018,72.65,9,B00013,2024-12-01T00:00:00Z
A06348,I06348,S00010,104.28,12,B00066,2025-01-06T14:00:00Z
A06349,I06349,S00040,249.91,17,B00112,2024-12-21T20:00:00Z
A06350,I06350,S00026,76.17999999999999,7,B00159,2024-12-21T12:00:00Z
A06351,I06351,S00003,298.45,18,B00082,2025-01-13T09:00:00Z
A06352,I06352,S00013,104.04,10,B00019,2024-12-28T15:00:00Z
A06353,I06353,S00018,200.23999999999998,11,B00087,2024-11-27T03:00:00Z
A06354,I06354,S00001,264.32,19,B00078,2024-11-22T20:00:00Z
A06355,I06355,S00014,228.12,16,B00103,2024-12-04T05:00:00Z
A06356,I06356,S00025,263.2641347219795,20,B00126,2024-12-25T04:00:00Z
A06357,I06357,S00030,166.54,12,B00160,2024-12-27T16:00:00Z
A06358,I06358,S00021,105.59,8,B00096,2025-01-03T20:00:00Z
A06359,I06359,S00015,292.71999999999997,19,B00079,2025-01-03T02:00:00Z
A06360,I06360,S00039,205.37,17,B00043,2024-12-08T04:00:00Z
A06361,I06361,S00023,168.75,17,B00096,2024-12-18T22:00:00Z
A06362,I06362,S00003,273.12,15,B00178,2025-01-05T04:00:00Z
A06363,I06363,S00022,143.78,12,B00039,2024-11-25T05:00:00Z
A06364,I06364,S00021,144.91,13,B00076,2024-12-04T11:00:00Z
A06365,I06365,S00029,103.87,7,B00076,2024-11-29T08:00:00Z
A06366,I06366,S00021,105.41,7,B00025,2024-12-14T23:00:00Z
A06367,I06367,S00033,148.16,19,B00061,2025-01-05T03:00:00Z
A06368,I06368,S00006,168.18,16,B00004,2024-12-31T06:00:00Z
A06369,I06369,S00013,237.26,15,B00001,2024-12-05T01:00:00Z
A06370,I06370,S00038,120.15,8,B00099,2025-01-06T14:00:00Z
A06371,I06371,S00039,186.95,17,B00016,2024-12-15T16:00:00Z
A06372,I06372,S00020,52.75,7,B00046,2024-12-17T12:00:00Z
A06373,I06373,S00031,295.34000000000003,18,B00054,2024-12-30T07:00:00Z
A06374,I06374,S00021,123.83,8,B00004,2024-11-20T13:00:00Z
A06375,I06375,S00039,215.20000000000002,17,B00045,2024-12-21T05:00:00Z
A06376,I06376,S00018,321.12,16,B00178,2024-12-09T04:00:00Z
A06377,I06377,S00031,252.42645382451732,24,B00028,2025-01-01T06:00:00Z
A06378,I06378,S00040,223.16,17,B00047,2025-01-07T05:00:00Z
A06379,I06379,S00030,267.8,19,B00106,2024-12-02T05:00:00Z
A06380,I06380,S00001,257.71999999999997,17,B00075,2024-12-26T19:00:00Z
A06381,I06381,S00016,220.45,16,B00154,2024-12-08T18:00:00Z
A06382,I06382,S00009,184.28,16,B00163,2024-12-08T08:00:00Z
A06383,I06383,S00015,224.42315209124237,15,B00065,2024-11-28T06:00:00Z
A06384,I06384,S00005,197.47000000000003,10,B00082,2024-12-16T21:00:00Z
A06385,I06385,S00021,136.44,15,B00093,2025-01-11T23:00:00Z
A06386,I06386,S00028,239.39,12,B00060,2024-12-19T20:00:00Z
A06387,I06387,S00003,285.7654196261894,21,B00113,2024-12-26T20:00:00Z
A06388,I06388,S00038,146.39,9,B00108,2024-12-16T05:00:00Z
A06389,I06389,S00019,172.19,14,B00051,2025-01-03T22:00:00Z
A06390,I06390,S00036,131.64000000000001,10,B00053,2025-01-11T22:00:00Z
A06391,I06391,S00037,150.93,11,B00016,2024-11-27T05:00:00Z
A06392,I06392,S00012,115.95,10,B00013,2024-12-16T19:00:00Z
A06393,I06393,S00018,234.54,14,B00171,2024-12-21T03:00:00Z
A06394,I06394,S00039,157.61,15,B00025,2025-01-08T15:00:00Z
A06395,I06395,S00028,206.6,10,B00063,2024-12-25T23:00:00Z
A06396,I06396,S00024,216.67000000000002,16,B00094,2025-01-10T19:00:00Z
A06397,I06397,S00011,131.32,11,B00145,2024-12-11T05:00:00Z
A06398,I06398,S00027,206.146767406255,14,B00047,2024-12-02T07:00:00Z
A06399,I06399,S00016,258.75,17,B00092,2025-01-02T13:00:00Z
A06400,I06400,S00015,183.33,9,B00003,2024-12-05T00:00:00Z
A06401,I06401,S00021,148.15,13,B00084,2025-01-05T01:00:00Z
A06402,I06402,S00018,166.4,17,B00150,2024-12-26T04:00:00Z
A06403,I06403,S00028,144.68462619204075,13,B00011,2024-11-29T09:00:00Z
A06404,I06404,S00005,107.74,12,B00135,2025-01-01T23:00:00Z
A06405,I06405,S00038,205.34,11,B00032,2024-11-27T04:00:00Z
A06406,I06406,S00012,75.45,9,B00008,2024-12-20T01:00:00Z
A06407,I06407,S00002,203.64,11,B00048,2025-01-06T23:00:00Z
A06408,I06408,S00012,81.45,9,B00013,2024-11-28T06:00:00Z
A06409,I06409,S00039,198.98000000000002,17,B00080,2024-11-20T11:00:00Z
A06410,I06410,S00037,275.63,16,B00180,2025-01-04T20:00:00Z
A06411,I06411,S00035,160.91,11,B00159,2025-01-11T00:00:00Z
A06412,I06412,S00038,229.85999999999999,18,B00164,2024-11-30T05:00:00Z
A06413,I06413,S00008,104.69,13,B00176,2024-11-29T22:00:00Z
A06414,I06414,S00001,257.27,17,B00034,2024-12-16T00:00:00Z
A06415,I06415,S00030,280.5,19,B00121,2024-12-05T03:00:00Z
A06416,I06416,S00038,214.96,14,B00151,2024-12-17T13:00:00Z
A06417,I06417,S00005,198.51,13,B00149,2024-12-07T21:00:00Z
A06418,I06418,S00007,198.09598065896893,18,B00114,2024-12-20T05:00:00Z
A06419,I06419,S00011,213.2,11,B00035,2024-11-19T21:00:00Z
A06420,I06420,S00032,225.01,17,B00108,2025-01-12T08:00:00Z
A06421,I06421,S00004,98.75,10,B00008,2024-12-03T09:00:00Z
A06422,I06422,S00039,200.89000000000001,7,B00031,2025-01-11T18:00:00Z
A06423,I06423,S00001,191.53,18,B00163,2024-12-16T12:00:00Z
A06424,I06424,S00036,222.41,17,B00029,2024-11-27T07:00:00Z
A06425,I06425,S00025,140.46,15,B00104,2024-12-13T11:00:00Z
A06426,I06426,S00014,174.65,14,B00100,2024-12-21T06:00:00Z
A06427,I06427,S00007,176.01,17,B00153,2024-12-17T08:00:00Z
A06428,I06428,S00022,192.2,12,B00170,2025-01-04T02:00:00Z
A06429,I06429,S00015,254.90970727375242,19,B00134,2025-01-04T10:00:00Z
A06430,I06430,S00013,166.76,7,B00119,2025-01-04T03:00:00Z
A06431,I06431,S00016,95.17999999999999,10,B00008,2024-12-06T18:00:00Z
A06432,I06432,S00008,230.72,16,B00082,2025-01-10T18:00:00Z
A06433,I06433,S00020,176.24,8,B00010,2024-12-16T08:00:00Z
A06434,I06434,S00040,177.58,10,B00151,2024-12-25T18:00:00Z
A06435,I06435,S00024,124.22,8,B00103,2024-12-20T06:00:00Z
A06436,I06436,S00014,178.77,14,B00059,2024-12-02T14:00:00Z
A06437,I06437,S00005,101.9,9,B00094,2024-12-21T18:00:00Z
A06438,I06438,S00004,149.19,11,B00097,2024-12-28T06:00:00Z
A06439,I06439,S00035,141.76,17,B00164,2024-12-04T08:00:00Z
A06440,I06440,S00024,173.97,14,B00110,2024-11-29T10:00:00Z
A06441,I06441,S00040,247.6,14,B00066,2024-12-01T04:00:00Z
A06442,I06442,S00002,95.86,8,B00163,2025-01-09T05:00:00Z
A06443,I06443,S00008,121.99,11,B00028,2024-11-27T16:00:00Z
A06444,I06444,S00012,162.25,18,B00143,2024-11-25T05:00:00Z
A06445,I06445,S00028,210.31,14,B00106,2024-11-28T09:00:00Z
A06446,I06446,S00003,66.97961207637098,10,B00093,2024-12-21T03:00:00Z
A06447,I06447,S00038,141.98,11,B00075,2024-12-07T20:00:00Z
A06448,I06448,S00029,102.38,7,B00090,2024-12-18T16:00:00Z
A06449,I06449,S00018,186.60999999999999,14,B00127,2024-12-02T13:00:00Z
A06450,I06450,S00007,262.29,18,B00097,2024-11-29T07:00:00Z
A06451,I06451,S00016,184.66,12,B00084,2025-01-09T18:00:00Z
A06452,I06452,S00005,259.1293432889394,25,B00024,2025-01-07T11:00:00Z
A06453,I06453,S00026,183.23,12,B00015,2025-01-08T11:00:00Z
A06454,I06454,S00034,147.57999999999998,7,B00011,2025-01-04T18:00:00Z
A06455,I06455,S00001,242.01000000000002,17,B00021,2024-12-13T11:00:00Z
A06456,I06456,S00005,163.51,11,B00169,2024-12-27T15:00:00Z
A06457,I06457,S00016,139.71,16,B00037,2024-12-27T15:00:00Z
A06458,I06458,S00002,114.12,13,B00047,2024-12-21T08:00:00Z
A06459,I06459,S00037,188.28,15,B00032,2024-12-26T20:00:00Z
A06460,I06460,S00011,131.01,8,B00129,2024-12-30T15:00:00Z
A06461,I06461,S00009,161.98809527336152,11,B00160,2024-12-12T11:00:00Z
A06462,I06462,S00015,136.46,12,B00125,2024-11-24T01:00:00Z
A06463,I06463,S00014,101.50999999999999,11,B00019,2025-01-04T01:00:00Z
A06464,I06464,S00019,172.27362328176667,16,B00144,2024-12-12T18:00:00Z
A06465,I06465,S00019,177.98000000000002,10,B00177,2024-12-30T09:00:00Z
A06466,I06466,S00015,133.70460399290639,19,B00048,2024-12-06T14:00:00Z
A06467,I06467,S00027,208.15,13,B00134,2024-12-26T01:00:00Z
A06468,I06468,S00032,172.43,15,B00147,2024-12-25T16:00:00Z
A06469,I06469,S00026,127.82066327964142,15,B00153,2025-01-01T13:00:00Z
A06470,I06470,S00009,165.62,14,B00103,2025-01-08T00:00:00Z
A06471,I06471,S00001,153.13,11,B00082,2024-12-11T08:00:00Z
A06472,I06472,S00036,184.4,9,B00036,2025-01-11T00:00:00Z
A06473,I06473,S00029,187.4,17,B00160,2024-12-11T23:00:00Z
A06474,I06474,S00031,281.1,19,B00078,2025-01-01T21:00:00Z
A06475,I06475,S00035,160.32,16,B00177,2025-01-07T05:00:00Z
A06476,I06476,S00032,189.44,9,B00070,2024-12-14T13:00:00Z
A06477,I06477,S00021,126.68,8,B00053,2024-12-02T02:00:00Z
A06478,I06478,S00024,197.61,14,B00115,2024-12-16T00:00:00Z
A06479,I06479,S00006,95.4,10,B00104,2025-01-02T13:00:00Z
A06480,I06480,S00011,214.31,11,B00160,2024-12-22T14:00:00Z
A06481,I06481,S00010,172.33,12,B00106,2024-12-07T12:00:00Z
A06482,I06482,S00027,251.42807126791405,19,B00147,2024-12-05T06:00:00Z
A06483,I06483,S00005,129.57,10,B00038,2024-12-03T12:00:00Z
A06484,I06484,S00030,159.63,11,B00149,2024-11-25T20:00:00Z
A06485,I06485,S00024,144.71,15,B00095,2024-12-24T17:00:00Z
A06486,I06486,S00031,211.84870470082478,13,B00071,2024-11-30T14:00:00Z
A06487,I06487,S00008,100.31,10,B00082,2024-11-20T11:00:00Z
A06488,I06488,S00015,179.02,19,B00172,2024-11-22T05:00:00Z
A06489,I06489,S00015,106.26,7,B00008,2024-11-29T04:00:00Z
A06490,I06490,S00037,203.23,16,B00159,2024-12-13T05:00:00Z
A06491,I06491,S00012,174.52,17,B00180,2024-12-24T07:00:00Z
A06492,I06492,S00019,206.62,16,B00167,2024-12-16T04:00:00Z
A06493,I06493,S00006,181.82,19,B00053,2024-12-25T04:00:00Z
A06494,I06494,S00037,326.75847270829973,23,B00096,2024-12-13T03:00:00Z
A06495,I06495,S00028,126.86273432607203,11,B00057,2024-12-10T07:00:00Z
A06496,I06496,S00035,195.97,17,B00012,2024-12-14T14:00:00Z
A06497,I06497,S00033,224.15,10,B00089,2024-12-03T22:00:00Z
A06498,I06498,S00006,151.65,13,B00046,2024-12-01T17:00:00Z
A06499,I06499,S00039,149.17000000000002,12,B00023,2024-12-26T18:00:00Z
A06500,I06500,S00017,211.46,14,B00141,2024-12-09T19:00:00Z
A06501,I06501,S00034,98.87,8,B00061,2025-01-02T16:00:00Z
A06502,I06502,S00036,196.81,15,B00174,2024-12-10T04:00:00Z
A06503,I06503,S00037,107.45,11,B00166,2024-12-24T23:00:00Z
A06504,I06504,S00023,127.33,13,B00013,2024-12-18T20:00:00Z
A06505,I06505,S00031,101.22,10,B00062,2024-12-10T00:00:00Z
A06506,I06506,S00010,108.13,9,B00028,2024-12-26T10:00:00Z
A06507,I06507,S00029,138.34,16,B00165,2024-12-21T08:00:00Z
A06508,I06508,S00034,108.81,9,B00048,2024-12-09T02:00:00Z
A06509,I06509,S00032,146.55,19,B00065,2024-12-29T20:00:00Z
A06510,I06510,S00013,193.56,10,B00162,2025-01-11T18:00:00Z
A06511,I06511,S00027,180.71,15,B00055,2025-01-07T20:00:00Z
A06512,I06512,S00013,209.20999999999998,12,B00132,2025-01-07T18:00:00Z
A06513,I06513,S00019,99.97,10,B00017,2025-01-03T13:00:00Z
A06514,I06514,S00013,110.63,9,B00119,2024-11-24T20:00:00Z
A06515,I06515,S00004,136.94,11,B00048,2024-11-22T00:00:00Z
A06516,I06516,S00033,153.63,8,B00001,2024-12-10T01:00:00Z
A06517,I06517,S00006,179.43,14,B00155,2025-01-07T06:00:00Z
A06518,I06518,S00013,209.95,13,B00147,2025-01-04T10:00:00Z
A06519,I06519,S00028,174.00229067241958,15,B00127,2024-12-31T09:00:00Z
A06520,I06520,S00020,226.55,16,B00017,2025-01-13T05:00:00Z
A06521,I06521,S00030,137.16,8,B00052,2025-01-09T15:00:00Z
A06522,I06522,S00021,179.53,9,B00109,2025-01-02T16:00:00Z
A06523,I06523,S00037,240.86,17,B00077,2024-12-08T10:00:00Z
A06524,I06524,S00027,145.12,17,B00133,2024-12-28T21:00:00Z
A06525,I06525,S00018,231.96,11,B00035,2024-11-24T06:00:00Z
A06526,I06526,S00033,98.07,10,B00110,2024-12-03T21:00:00Z
A06527,I06527,S00033,210.55,16,B00147,2025-01-11T23:00:00Z
A06528,I06528,S00018,183.98,18,B00037,2025-01-08T05:00:00Z
A06529,I06529,S00012,227.05,19,B00018,2024-12-09T06:00:00Z
A06530,I06530,S00034,100.63,13,B00050,2025-01-01T16:00:00Z
A06531,I06531,S00021,183.76999999999998,15,B00129,2024-11-30T06:00:00Z
A06532,I06532,S00036,185.7,14,B00109,2024-12-22T08:00:00Z
A06533,I06533,S00027,233.9359270513691,21,B00047,2024-12-21T04:00:00Z
A06534,I06534,S00034,137.18,17,B00114,2024-12-29T04:00:00Z
A06535,I06535,S00031,188.47,10,B00038,2024-11-24T18:00:00Z
A06536,I06536,S00034,229.91,16,B00059,2024-12-28T21:00:00Z
A06537,I06537,S00009,226.08,17,B00096,2024-12-20T10:00:00Z
A06538,I06538,S00036,297.35,15,B00176,2024-12-03T08:00:00Z
A06539,I06539,S00013,255.08,11,B00100,2024-12-18T02:00:00Z
A06540,I06540,S00028,207.18,11,B00096,2025-01-04T16:00:00Z
A06541,I06541,S00010,158.5,10,B00114,2024-12-05T16:00:00Z
A06542,I06542,S00008,176.76000000000002,9,B00113,2024-12-06T16:00:00Z
A06543,I06543,S00033,140.97,10,B00163,2025-01-10T05:00:00Z
A06544,I06544,S00014,147.44,13,B00047,2024-12-21T03:00:00Z
A06545,I06545,S00039,203.67,15,B00128,2024-12-25T14:00:00Z
A06546,I06546,S00023,159.98,13,B00087,2024-12-22T02:00:00Z
A06547,I06547,S00035,126.21190641638823,10,B00110,2024-12-14T03:00:00Z
A06548,I06548,S00017,171.75,19,B00111,2024-12-05T17:00:00Z
A06549,I06549,S00009,196.67000000000002,17,B00016,2024-11-22T09:00:00Z
A06550,I06550,S00029,244.45999999999998,18,B00045,2025-01-12T21:00:00Z
A06551,I06551,S00027,266.90000000000003,14,B00137,2025-01-13T11:00:00Z
A06552,I06552,S00030,186.1,9,B00169,2024-12-17T17:00:00Z
A06553,I06553,S00009,242.52,11,B00035,2024-12-12T03:00:00Z
A06554,I06554,S00030,231.33,14,B00090,2024-12-10T08:00:00Z
A06555,I06555,S00016,113.49,13,B00049,2024-12-06T08:00:00Z
A06556,I06556,S00036,134.83,11,B00149,2024-11-29T07:00:00Z
A06557,I06557,S00024,201.14,14,B00100,2024-12-06T06:00:00Z
A06558,I06558,S00023,144.7,11,B00143,2024-11-29T23:00:00Z
A06559,I06559,S00021,160.55,8,B00125,2024-12-28T02:00:00Z
A06560,I06560,S00029,105,14,B00021,2024-12-01T19:00:00Z
A06561,I06561,S00018,151.01999999999998,8,B00170,2024-11-27T04:00:00Z
A06562,I06562,S00040,141.66,11,B00147,2024-12-26T18:00:00Z
A06563,I06563,S00027,111.35,14,B00178,2025-01-09T17:00:00Z
A06564,I06564,S00031,83.92,7,B00078,2024-12-23T18:00:00Z
A06565,I06565,S00018,144.53,12,B00032,2025-01-05T07:00:00Z
A06566,I06566,S00006,140.17000000000002,14,B00173,2024-12-16T16:00:00Z
A06567,I06567,S00002,207.5,11,B00028,2024-12-25T03:00:00Z
A06568,I06568,S00024,122.74000000000001,11,B00029,2025-01-02T18:00:00Z
A06569,I06569,S00027,170.69,18,B00136,2024-12-14T00:00:00Z
A06570,I06570,S00012,185.57999999999998,13,B00051,2025-01-06T03:00:00Z
A06571,I06571,S00032,166.93,15,B00133,2025-01-03T23:00:00Z
A06572,I06572,S00023,168.19,13,B00159,2025-01-02T10:00:00Z
A06573,I06573,S00015,97.99,7,B00132,2024-12-07T21:00:00Z
A06574,I06574,S00013,283.67,19,B00102,2025-01-01T15:00:00Z
A06575,I06575,S00010,240.31,16,B00124,2024-12-15T04:00:00Z
A06576,I06576,S00004,91.2,10,B00173,2025-01-12T05:00:00Z
A06577,I06577,S00037,181.26776770267543,19,B00146,2024-12-28T01:00:00Z
A06578,I06578,S00003,319.0548993999716,19,B00121,2024-12-07T18:00:00Z
A06579,I06579,S00035,214.26,11,B00165,2024-12-03T18:00:00Z
A06580,I06580,S00033,132.98,11,B00103,2025-01-01T05:00:00Z
A06581,I06581,S00033,179.69,17,B00147,2024-12-31T05:00:00Z
A06582,I06582,S00034,186.76,17,B00043,2024-12-17T09:00:00Z
A06583,I06583,S00013,166.37,12,B00022,2024-11-24T22:00:00Z
A06584,I06584,S00026,294.4171750781536,21,B00154,2024-12-16T20:00:00Z
A06585,I06585,S00011,135.89,16,B00127,2025-01-03T19:00:00Z
A06586,I06586,S00020,102.43,9,B00071,2024-12-29T10:00:00Z
A06587,I06587,S00019,256.79,17,B00114,2024-12-15T12:00:00Z
A06588,I06588,S00020,208.15,19,B00021,2024-11-25T15:00:00Z
A06589,I06589,S00031,137.98,16,B00136,2024-12-20T20:00:00Z
A06590,I06590,S00003,226.59,16,B00073,2025-01-11T09:00:00Z
A06591,I06591,S00002,159.85999999999999,10,B00063,2024-12-10T04:00:00Z
A06592,I06592,S00036,105.06,11,B00014,2024-12-29T16:00:00Z
A06593,I06593,S00007,198.69,16,B00149,2024-11-27T20:00:00Z
A06594,I06594,S00038,206.58,14,B00144,2024-12-12T21:00:00Z
A06595,I06595,S00039,140.78,10,B00009,2024-12-29T21:00:00Z
A06596,I06596,S00035,143.93,14,B00025,2024-12-16T08:00:00Z
A06597,I06597,S00021,193.95,7,B00043,2024-12-03T02:00:00Z
A06598,I06598,S00010,200.4,14,B00117,2024-12-12T05:00:00Z
A06599,I06599,S00011,111.07000000000001,11,B00014,2024-12-27T05:00:00Z
A06600,I06600,S00032,219.21,11,B00067,2024-12-27T04:00:00Z
A06601,I06601,S00036,178.87,10,B00067,2024-12-21T13:00:00Z
A06602,I06602,S00036,221.68,13,B00128,2025-01-03T17:00:00Z
A06603,I06603,S00025,189.95,19,B00154,2024-12-21T00:00:00Z
A06604,I06604,S00024,163.36,13,B00025,2025-01-09T22:00:00Z
A06605,I06605,S00010,162.62,9,B00092,2024-12-13T05:00:00Z
A06606,I06606,S00015,139.81,11,B00061,2024-12-04T13:00:00Z
A06607,I06607,S00033,69.72,7,B00036,2024-12-06T15:00:00Z
A06608,I06608,S00010,159.75,8,B00063,2024-11-22T07:00:00Z
A06609,I06609,S00014,131.51,15,B00150,2024-12-19T03:00:00Z
A06610,I06610,S00031,106.04,7,B00173,2025-01-12T13:00:00Z
A06611,I06611,S00016,177.21,16,B00052,2024-11-23T16:00:00Z
A06612,I06612,S00010,157.4,11,B00027,2025-01-12T23:00:00Z
A06613,I06613,S00026,289.74,19,B00159,2025-01-05T05:00:00Z
A06614,I06614,S00040,136.34,12,B00156,2024-12-01T00:00:00Z
A06615,I06615,S00037,150.76,12,B00175,2024-12-16T20:00:00Z
A06616,I06616,S00019,170.25,11,B00179,2024-12-21T07:00:00Z
A06617,I06617,S00030,131.38,12,B00041,2025-01-08T02:00:00Z
A06618,I06618,S00018,111.32000000000001,7,B00172,2024-11-29T23:00:00Z
A06619,I06619,S00008,104.31032256830018,11,B00005,2024-12-16T22:00:00Z
A06620,I06620,S00017,114.7,8,B00142,2024-12-08T03:00:00Z
A06621,I06621,S00032,201.67000000000002,10,B00040,2024-12-06T13:00:00Z
A06622,I06622,S00016,130.06,8,B00112,2024-12-06T14:00:00Z
A06623,I06623,S00001,221.05,19,B00016,2024-12-21T23:00:00Z
A06624,I06624,S00021,141.63,16,B00123,2025-01-05T08:00:00Z
A06625,I06625,S00018,68.06,7,B00024,2024-12-04T10:00:00Z
A06626,I06626,S00038,209.78,11,B00031,2024-12-03T01:00:00Z
A06627,I06627,S00010,177.43,14,B00083,2024-11-29T19:00:00Z
A06628,I06628,S00004,220.28,18,B00085,2025-01-06T19:00:00Z
A06629,I06629,S00029,161.2682756916061,10,B00070,2025-01-03T22:00:00Z
A06630,I06630,S00008,142.14000000000001,7,B00157,2024-12-08T16:00:00Z
A06631,I06631,S00006,170.54,12,B00117,2024-12-01T16:00:00Z
A06632,I06632,S00025,263.78,18,B00085,2025-01-02T18:00:00Z
A06633,I06633,S00007,148.08511761606485,12,B00028,2024-12-30T21:00:00Z
A06634,I06634,S00037,161.5229767446965,14,B00156,2024-12-16T14:00:00Z
A06635,I06635,S00037,225.56,18,B00117,2024-11-27T17:00:00Z
A06636,I06636,S00027,204.14,7,B00029,2024-12-09T20:00:00Z
A06637,I06637,S00001,134.47,8,B00006,2024-12-17T12:00:00Z
A06638,I06638,S00002,177.71,9,B00178,2024-12-12T01:00:00Z
A06639,I06639,S00015,243.72677980062645,16,B00023,2025-01-01T03:00:00Z
A06640,I06640,S00002,168.69,15,B00046,2024-12-31T19:00:00Z
A06641,I06641,S00035,125.9,13,B00046,2024-12-02T23:00:00Z
A06642,I06642,S00025,194.9365366070345,10,B00021,2024-11-29T05:00:00Z
A06643,I06643,S00035,164.47,15,B00068,2024-12-27T19:00:00Z
A06644,I06644,S00038,173.47,16,B00121,2025-01-03T07:00:00Z
A06645,I06645,S00033,88.97,9,B00041,2025-01-12T02:00:00Z
A06646,I06646,S00037,156.86,14,B00047,2025-01-12T23:00:00Z
A06647,I06647,S00009,140.25,17,B00131,2025-01-05T08:00:00Z
A06648,I06648,S00040,105.22,7,B00155,2025-01-10T03:00:00Z
